longueur,blanc 1,spectre 1,spectre 2,spectre 3,spectre 4,blanc 2
631.0263157894736,-0.009474746674230634,0.06789076558902117,0.06600638504429504,0.11198504939806789,0.1367094700261141,-0.00788388249753234
630.759896276488,-0.012150999011459824,0.06044400523383769,0.06534659302328705,0.10414734455487104,0.14220635250173352,-0.006071848780386744
630.4934767635023,-0.0073539776468295225,0.0627687761460518,0.06836227808115115,0.10512613133751728,0.14511581613969515,-0.007624929905554447
630.2270572505166,-0.01234146809721695,0.06017121826384705,0.06824557573389235,0.10987773175212338,0.1431054254033604,-0.008172345185075548
629.9606377375309,-0.00937929457868135,0.06376774308637889,0.06591960509840326,0.11633997330080606,0.14417160269338172,-0.007089770053940907
629.6942182245452,-0.005426116949070033,0.060974741406943804,0.07165029270081315,0.12274966339522296,0.14713537254066125,-0.00900803803541837
629.4277987115595,-0.008433881594369827,0.061225711050283675,0.06863878596601927,0.11689830636783688,0.15149053193394474,-0.0076269438292788875
629.1613791985737,-0.010929230045192969,0.05751790484439004,0.06632814917561626,0.1171674301367677,0.1473066683714377,-0.005319292416118937
628.8949596855881,-0.009961767355416871,0.052393448364679504,0.06711430132219924,0.12726227031678283,0.14960071575115075,-0.0021709626670077258
628.6285401726024,-0.009453942048573876,0.04638929280662364,0.06878740574510482,0.12153278771747851,0.15414772533260096,-0.003737520500446096
628.3621206596167,-0.009349865658031907,0.048031640846837975,0.06963319894797838,0.12823177771816371,0.14557359169955708,0.001998664564451233
628.095701146631,-0.007000522325153306,0.0427231430539346,0.07010562209475171,0.124776888860368,0.15371586036495422,0.006412259711882048
627.8292816336453,-0.006847294944247647,0.03816888674880441,0.07361189527487601,0.1261325341158956,0.1558755244206684,0.009631391609869693
627.5628621206596,-0.000342462498077054,0.03475383205026706,0.07148718531935162,0.12629093199873404,0.15761057075544072,0.01313185340575332
627.296442607674,0.0010702017924136044,0.039792257271998956,0.07714677204108494,0.12953519833375146,0.16074164897030407,0.013938944052177965
627.0300230946882,0.0015223401825759932,0.03170266298597435,0.08748722824966439,0.13373739519547065,0.16013630228288356,0.015385429454389529
626.7636035817025,0.00674485135542757,0.03470565932372728,0.09507294576911318,0.1274643457290032,0.16693062983847196,0.016400994166540752
626.4971840687168,0.009289148960805634,0.037184590557228586,0.09306201387593326,0.12863762675748572,0.16994817217495867,0.01348677721178508
626.2307645557311,0.0086790391840112,0.03574886000255372,0.1001047768387143,0.13091286283714715,0.1665409743029714,0.014574630692322276
625.9643450427454,0.008258097897233606,0.0360866437943024,0.10264484920658057,0.12963510581148197,0.16686630719865161,0.017829437498681537
625.6979255297597,0.01016903326811749,0.03889707300055628,0.1112880298327662,0.1272763248781414,0.1633960199418904,0.01637368532225163
625.431506016774,0.01615279345707257,0.04100375571171213,0.1136657708106868,0.12797520160717782,0.1658236057363355,0.02043793794602496
625.1650865037883,0.017288611735190158,0.04574685072921811,0.10782103127787038,0.12738661376973026,0.16619711296330972,0.018056600427845113
624.8986669908027,0.019684619963744977,0.04741305171553581,0.11061881127889202,0.12994464509096276,0.16843867874613344,0.023011170905773454
624.6322474778169,0.024135609339027028,0.04554603312529285,0.10549720929850769,0.1293068209190714,0.17057997072879771,0.024216823721592107
624.3658279648313,0.025392078830685633,0.04968429595639848,0.10678537104839483,0.12837702703091225,0.16798897770206486,0.026433811256966682
624.0994084518455,0.02602598731323776,0.04478079661778994,0.11241466188969863,0.1345714781960294,0.17873763039045495,0.027279579624793125
623.8329889388598,0.028378970203788857,0.0470996258543317,0.10666834379116266,0.1327090675843634,0.1749500551817162,0.029010065550666177
