Extraction [ img/s4/seq3/mys.jpg ] effectuee 2026-05-28 17:33:16.060166
Calibration: -0.2664195129856975*x + 663.5294963737288 [largueur 2619 + 934]

pixel, longueur d'onde, intensite, r, g, b
0, 663.5294963737288, 76.57818400000001, 174.56, 31.48, 51.96
1, 663.263076860743, 75.45121333333337, 174.26666666666668, 29.893333333333334, 51.013333333333335
2, 662.9966573477574, 76.11955999999999, 174.93333333333334, 30.573333333333334, 51.626666666666665
3, 662.7302378347716, 76.81903066666668, 176.09333333333333, 31.026666666666667, 52.38666666666666
4, 662.463818321786, 76.78938800000003, 176.12, 30.96, 52.4
5, 662.1973988088002, 77.66366133333334, 178.45333333333335, 31.08, 53.333333333333336
6, 661.9309792958146, 77.79328399999997, 178.62666666666667, 31.186666666666667, 53.46666666666667
7, 661.6645597828289, 78.59969466666666, 179.58666666666667, 31.88, 54.45333333333333
8, 661.3981402698432, 78.91966266666665, 179.90666666666667, 32.2, 54.77333333333333
9, 661.1317207568575, 79.73326533333334, 181.48, 32.54666666666667, 56.0
10, 660.8653012438718, 79.89324933333332, 181.64, 32.70666666666666, 56.16
11, 660.5988817308861, 80.59768933333332, 183.37333333333333, 32.76, 57.52
12, 660.3324622179003, 80.5443613333333, 183.32, 32.70666666666666, 57.46666666666667
13, 660.0660427049147, 81.39031999999997, 185.33333333333334, 32.85333333333333, 58.85333333333333
14, 659.799623191929, 81.04368799999997, 184.98666666666668, 32.50666666666667, 58.50666666666667
15, 659.5332036789433, 81.31706000000003, 186.33333333333334, 31.973333333333333, 60.12
16, 659.2667841659576, 81.86367199999998, 186.88, 32.52, 60.666666666666664
17, 659.0003646529719, 82.56069733333332, 188.36, 32.74666666666667, 61.733333333333334
18, 658.7339451399862, 82.9606573333333, 188.76, 33.14666666666667, 62.13333333333333
19, 658.4675256270006, 83.909368, 190.72, 33.48, 63.6
20, 658.2011061140148, 83.72508133333332, 190.65333333333334, 33.2, 63.6
21, 657.9346866010292, 84.64783466666661, 193.12, 32.93333333333333, 66.6
