longueur,spectre 0
663.5294963737288,0.12431684148463604
663.263076860743,0.14595500308993098
662.9966573477574,0.134176829767073
662.7302378347716,0.13042820079815257
662.463818321786,0.12818215228349172
662.1973988088002,0.13318714919214866
661.9309792958146,0.13135695694951616
661.6645597828289,0.1295881510657866
661.3981402698432,0.12474920046466816
661.1317207568575,0.13503780921040534
660.8653012438718,0.12439588690949263
660.5988817308861,0.11204728941266345
660.3324622179003,0.11627687013297591
660.0660427049147,0.11227758098753178
659.799623191929,0.1204568085829686
659.5332036789433,0.12237528434388366
659.2667841659576,0.10529747288745485
659.0003646529719,0.10454146651544478
658.7339451399862,0.09915950020995916
658.4675256270006,0.09419987885725378
658.2011061140148,0.09332235270908473
657.9346866010292,0.08472660181725464
657.6682670880434,0.0935991444044185
657.4018475750577,0.09300246392007751
657.135428062072,0.08619703466051783
656.8690085490863,0.08164292929627266
656.6025890361007,0.08041904091631547
656.3361695231149,0.08191723515975823
656.0697500101293,0.08526287354547406
655.8033304971435,0.0915126524303132
655.5369109841579,0.0931536297266596
655.2704914711721,0.09232133230578739
655.0040719581864,0.08622593981966745
654.7376524452008,0.08436246252399723
654.471232932215,0.09296704880571367
654.2048134192294,0.09410193070447415
653.9383939062436,0.08787472390055506
653.671974393258,0.076878150201763
653.4055548802722,0.078459481397428
653.1391353672866,0.0919618107262583
652.8727158543008,0.08857890385639412
652.6062963413152,0.08450878212891232
652.3398768283295,0.08771532170994642
652.0734573153437,0.08457792695938506
651.8070378023581,0.07160506672103745
651.5406182893723,0.07042154755823556
651.2741987763867,0.07420757160934253
651.007779263401,0.06952266401763776
650.7413597504153,0.07430833175437723
650.4749402374296,0.05873847108962648
650.2085207244439,0.052964588775510815
649.9421012114582,0.06387991256034735
649.6756816984725,0.06893924705873261
649.4092621854868,0.07070209658228514
649.142842672501,0.09401077980067271
648.8764231595154,0.08465810638754352
648.6100036465297,0.08951875675040157
648.343584133544,0.08387451302331508
648.0771646205583,0.09085769161866755
647.8107451075726,0.08630450118939738
647.5443255945869,0.09063311784221337
647.2779060816013,0.09024342316108272
647.0114865686155,0.08526979728873499
646.7450670556299,0.09266488814341253
646.4786475426441,0.08395745622523984
646.2122280296584,0.08314080549430145
645.9458085166727,0.09793289604286552
645.679389003687,0.10690201361712195
645.4129694907014,0.09593739219188395
645.1465499777156,0.10267681580490282
644.88013046473,0.10146984514220582
644.6137109517442,0.08799597675199217
644.3472914387586,0.08251972444424663
644.0808719257728,0.08724856806149624
643.8144524127872,0.098915214631455
643.5480328998015,0.09467518422862234
643.2816133868157,0.0843356284660302
643.0151938738301,0.08172748392127022
642.7487743608443,0.096455078012436
642.4823548478587,0.1067294079545622
642.2159353348729,0.11321197251151084
641.9495158218873,0.11340516509279706
641.6830963089016,0.11945179476016836
641.4166767959159,0.12731895084564288
641.1502572829302,0.13364931830479052
640.8838377699444,0.13871747219503783
640.6174182569588,0.14431610324385583
640.350998743973,0.15321370229775508
640.0845792309874,0.15544335214793467
639.8181597180017,0.1455472306191669
639.551740205016,0.15692615777181257
639.2853206920303,0.14630961486828603
639.0189011790446,0.1395642239823991
638.7524816660589,0.1422987671310508
638.4860621530732,0.13261170929143049
638.2196426400875,0.1296148590618347
637.9532231271018,0.12935877339563323
637.6868036141161,0.12972995447918928
637.4203841011304,0.14256278276507905
637.1539645881447,0.14815298560764498
636.887545075159,0.14669120164886956
636.6211255621733,0.13957021358423533
636.3547060491876,0.1311270268066081
636.088286536202,0.1318683027461046
635.8218670232162,0.134768783979786
635.5554475102306,0.13207892283151473
635.2890279972448,0.1279005778716269
635.0226084842591,0.11938537306092446
634.7561889712734,0.12208040729760392
634.4897694582877,0.12129469125680137
634.2233499453021,0.11461682571238797
633.9569304323163,0.1252230371708382
633.6905109193307,0.12360104855349692
633.4240914063449,0.10995198934457041
633.1576718933593,0.12411538075843476
632.8912523803735,0.13128624930503982
632.6248328673878,0.12654241443225767
632.3584133544022,0.13066168681423235
632.0919938414164,0.1306294750915545
631.8255743284308,0.13992039901942357
631.559154815445,0.1453265019156501
631.2927353024594,0.1343715325350505
631.0263157894736,0.13515198577957516
630.759896276488,0.14127989888984774
630.4934767635023,0.1369042896570528
630.2270572505166,0.14694486966623366
629.9606377375309,0.14933542936767333
629.6942182245452,0.15507473733909172
629.4277987115595,0.15903596636770811
629.1613791985737,0.1686893493572543
628.8949596855881,0.17227779574681756
628.6285401726024,0.17281601901856075
628.3621206596167,0.1798489004728559
628.095701146631,0.18409805202118387
627.8292816336453,0.18381200752054108
627.5628621206596,0.18800435650559047
627.296442607674,0.1913521449917254
627.0300230946882,0.18463033214927063
626.7636035817025,0.189767776775031
626.4971840687168,0.18915620013902812
626.2307645557311,0.18108287946150417
625.9643450427454,0.18095670927621618
625.6979255297597,0.18739987200857094
625.431506016774,0.18216778716696594
625.1650865037883,0.18388031589211065
624.8986669908027,0.18755370135148702
624.6322474778169,0.18633741744438254
624.3658279648313,0.18382924195364744
624.0994084518455,0.18839861923024145
623.8329889388598,0.20129281556337306
623.5665694258741,0.20261948607570024
623.3001499128884,0.20340265633940918
623.0337303999028,0.20914438506799402
622.767310886917,0.20856718689566664
622.5008913739314,0.20866490355366432
622.2344718609456,0.20953394029498493
621.96805234796,0.20955497939298337
621.7016328349742,0.2147853159644361
621.4352133219886,0.21391823067760227
621.1687938090029,0.2161888664228895
620.9023742960171,0.21291403873525727
620.6359547830315,0.21299645839215853
620.3695352700457,0.21970642899736934
620.1031157570601,0.2192392920435371
619.8366962440743,0.2262537165800227
619.5702767310887,0.2250053503314311
619.303857218103,0.23006598068440368
619.0374377051173,0.22881685546167807
618.7710181921316,0.22907082924732025
618.5045986791458,0.23475460098730644
618.2381791661602,0.2410150981045518
617.9717596531744,0.24436033685558198
617.7053401401888,0.2408272552731955
617.4389206272031,0.24543266871151928
617.1725011142174,0.25368849747274397
616.9060816012317,0.2628435214784896
616.639662088246,0.26699202954336404
616.3732425752603,0.26275328397742176
616.1068230622747,0.26720297578265934
615.8404035492889,0.2687394722748638
615.5739840363033,0.27083120643352376
615.3075645233175,0.2782937780778346
615.0411450103318,0.27597648226695626
614.7747254973461,0.2765401388510046
614.5083059843604,0.28396116199749477
614.2418864713748,0.2817626253766048
613.975466958389,0.28253001796753374
613.7090474454034,0.2837118153677504
613.4426279324176,0.28593429706299006
613.176208419432,0.2917602658527985
612.9097889064462,0.2930355102752921
612.6433693934605,0.292518469972287
612.3769498804749,0.3064082957821681
612.1105303674891,0.30398292193751264
611.8441108545035,0.3112126785756973
611.5776913415177,0.312368892069847
611.3112718285321,0.3215902677057318
611.0448523155463,0.3227186733675728
610.7784328025607,0.32791253663048686
610.512013289575,0.32924469059949607
610.2455937765892,0.33137550218403106
609.9791742636036,0.32749875630801367
609.7127547506178,0.32645431660537827
609.4463352376322,0.32876774413522963
609.1799157246464,0.3268600442873342
608.9134962116608,0.32334875472426733
608.647076698675,0.3231791756664165
608.3806571856894,0.32173331311923464
608.1142376727037,0.3200805210854868
607.847818159718,0.31436125323749753
607.5813986467323,0.30971104594334536
607.3149791337466,0.3040838985133127
607.0485596207609,0.30567329590924674
606.7821401077751,0.29969371154373065
606.5157205947895,0.29515897826026827
606.2493010818038,0.2898908417472557
605.9828815688181,0.28923423522051817
605.7164620558324,0.28476458486447115
605.4500425428467,0.28178500227766223
605.183623029861,0.27931201837290903
604.9172035168754,0.27280060752118085
604.6507840038896,0.2692368070703557
604.3843644909039,0.26802546221596085
604.1179449779182,0.26390216330027616
603.8515254649325,0.2599898969656451
603.5851059519468,0.25921245015323485
603.3186864389611,0.2570462700827731
603.0522669259755,0.25586466408278163
602.7858474129897,0.2568102271234293
602.5194279000041,0.2542625782262704
602.2530083870183,0.2548783904385619
601.9865888740327,0.2539863923252858
601.7201693610469,0.2505567946719554
601.4537498480612,0.24630759394923016
601.1873303350756,0.24320492055242707
600.9209108220898,0.23672297384723906
600.6544913091042,0.23337598988656022
600.3880717961184,0.23130805453463832
600.1216522831328,0.23140243527600415
599.855232770147,0.22845247894730972
599.5888132571614,0.2245223131364245
599.3223937441757,0.2201707742743777
599.05597423119,0.221711282248381
598.7895547182043,0.2228638769435152
598.5231352052185,0.22110142394252447
598.2567156922329,0.22050366256578807
597.9902961792471,0.2206863953808564
597.7238766662615,0.21722447040873205
597.4574571532758,0.2105089285595852
597.1910376402901,0.20920588963115005
596.9246181273044,0.20795751512890726
596.6581986143187,0.2024537665146222
596.391779101333,0.19669516764710482
596.1253595883472,0.19651037844355523
595.8589400753616,0.19143442834086818
595.5925205623759,0.18499552779664996
595.3261010493902,0.18241865242433658
595.0596815364045,0.17616657517542275
594.7932620234188,0.1745151693968557
594.5268425104331,0.17282318748376643
594.2604229974474,0.16571562812790394
593.9940034844617,0.16515439219846142
593.7275839714761,0.16192146219411546
593.4611644584903,0.1621633310479063
593.1947449455047,0.15878142254576796
592.9283254325189,0.1574582650543277
592.6619059195332,0.15202587695966616
592.3954864065475,0.15572637121678762
592.1290668935618,0.15139215749412085
591.8626473805762,0.1489579313742317
591.5962278675904,0.14612966319150467
591.3298083546048,0.13978057492813936
591.063388841619,0.13952802571529233
590.7969693286334,0.1337951274175089
590.5305498156476,0.13256358400238583
590.2641303026619,0.13092299455275547
589.9977107896763,0.1300307401971878
589.7312912766905,0.12887963447988052
589.4648717637049,0.12728086334078845
589.1984522507191,0.12845615973405158
588.9320327377335,0.13008861644395037
588.6656132247477,0.1285705126745138
588.3991937117621,0.1283187832201748
588.1327741987764,0.12651200892257866
587.8663546857906,0.12657358566754334
587.599935172805,0.12736605612905158
587.3335156598193,0.1266934933546848
