Extraction [ img/s4/seq3/mys.jpg ] effectuee 2026-05-28 17:33:06.365461
Calibration: -0.2664195129856975*x + 663.5294963737288 [largueur 2619 + 934]

pixel, longueur d'onde, intensite, r, g, b
0, 663.5294963737288, 86.7151902777778, 190.04166666666666, 36.84722222222222, 72.65277777777777
1, 663.263076860743, 87.30792777777779, 191.97222222222223, 36.65277777777778, 73.79166666666667
2, 662.9966573477574, 87.04995000000002, 191.75, 36.375, 73.54166666666667
3, 662.7302378347716, 87.52116111111106, 192.55555555555554, 36.611111111111114, 74.34722222222223
4, 662.463818321786, 87.29110833333334, 192.38888888888889, 36.34722222222222, 74.125
5, 662.1973988088002, 88.72792083333333, 195.23611111111111, 36.90277777777778, 76.40277777777777
6, 661.9309792958146, 88.71349861111109, 195.29166666666666, 36.84722222222222, 76.41666666666667
7, 661.6645597828289, 89.47470555555553, 196.83333333333334, 37.19444444444444, 77.26388888888889
8, 661.3981402698432, 89.40526805555558, 196.76388888888889, 37.125, 77.19444444444444
9, 661.1317207568575, 91.26110555555553, 199.36111111111111, 38.59722222222222, 79.08333333333333
10, 660.8653012438718, 90.47623749999997, 198.59722222222223, 37.80555555555556, 78.27777777777777
11, 660.5988817308861, 90.15381527777777, 199.48611111111111, 36.833333333333336, 78.125
12, 660.3324622179003, 90.47603194444446, 199.81944444444446, 37.166666666666664, 78.36111111111111
13, 660.0660427049147, 91.06139305555556, 201.625, 37.15277777777778, 78.83333333333333
14, 659.799623191929, 91.41825416666666, 202.04166666666666, 37.5, 79.08333333333333
15, 659.5332036789433, 91.90276527777779, 203.875, 37.30555555555556, 79.52777777777777
16, 659.2667841659576, 90.95390138888891, 202.93055555555554, 36.375, 78.47222222222223
17, 659.0003646529719, 91.65900416666665, 204.81944444444446, 36.44444444444444, 79.34722222222223
18, 658.7339451399862, 91.6086763888889, 204.76388888888889, 36.416666666666664, 79.19444444444444
19, 658.4675256270006, 92.19788055555553, 205.77777777777777, 36.763888888888886, 79.91666666666667
20, 658.2011061140148, 91.91469722222224, 205.66666666666666, 36.40277777777778, 79.58333333333333
21, 657.9346866010292, 92.13235000000002, 208.16666666666666, 35.333333333333336, 80.44444444444444
22, 657.6682670880434, 92.03045277777773, 208.25, 35.138888888888886, 80.33333333333333
23, 657.4018475750577, 92.3713708333333, 209.20833333333334, 35.083333333333336, 81.09722222222223
24, 657.135428062072, 91.25078472222224, 208.125, 33.94444444444444, 79.97222222222223
25, 656.8690085490863, 92.45106666666665, 210.72222222222223, 34.388888888888886, 81.40277777777777
26, 656.6025890361007, 92.10681111111107, 210.5, 33.97222222222222, 81.11111111111111
27, 656.3361695231149, 93.2225236111111, 212.95833333333334, 34.30555555555556, 82.73611111111111
28, 656.0697500101293, 93.15745138888887, 212.98611111111111, 34.18055555555556, 82.73611111111111
29, 655.8033304971435, 93.73214861111114, 214.76388888888889, 34.02777777777778, 83.90277777777777
30, 655.5369109841579, 93.85713611111109, 214.88888888888889, 34.15277777777778, 84.02777777777777
31, 655.2704914711721, 94.07024166666669, 215.91666666666666, 33.833333333333336, 84.84722222222223
