longueur,spectre 0,spectre 1,spectre 2
744.2310162821856,0.20733434149625943,0.20608348659155365,0.44587823927937387
743.8255188142131,0.21075513308590257,0.2680344338172008,0.5253787655303922
743.4200213462406,0.18890574574017044,0.2849338727778816,0.5135066281462073
743.014523878268,0.17988910692314075,0.20291097011058198,0.45842535470288015
742.6090264102955,0.18702345793756348,0.22272745493147683,0.4190579110418263
742.2035289423229,0.21539387391444037,0.27089276581046146,0.4659124587405175
741.7980314743504,0.1666702198880192,0.23042968040236117,0.4389916527550679
741.3925340063779,0.18662317851069873,0.19152546678260343,0.5412830930198608
740.9870365384054,0.17460272913403796,0.25056686999782274,0.4744527441167939
740.5815390704329,0.16427986657079482,0.16765313122314424,0.43983834784935094
740.1760416024604,0.1481590004156008,0.23585695076121968,0.4444782703136418
739.7705441344877,0.15617265209816536,0.23956529715438646,0.43409090931960803
739.3650466665152,0.12632376909984228,0.2120962773829886,0.5191554391174603
738.9595491985427,0.13147470018633495,0.21852649433815638,0.4736433182607841
738.5540517305702,0.1268493229736076,0.2653637634717208,0.4167643103113738
738.1485542625977,0.12598936511516692,0.21611668408248896,0.45419097178200574
737.7430567946251,0.09631475062488351,0.22067698709415703,0.47878774578648836
737.3375593266526,0.107103898212575,0.22994586630147756,0.5067495877138558
736.9320618586801,0.12888923342457312,0.2644792683619472,0.4433940139615571
736.5265643907076,0.14422999920099863,0.23205290018167984,0.40803078966889134
736.121066922735,0.12241231073154596,0.23760235042680194,0.4603153370502736
735.7155694547625,0.13486827678311625,0.2551837894680796,0.4768935687610836
735.3100719867899,0.14062050517450445,0.24022956259849376,0.3919878197543306
734.9045745188174,0.15544863225874445,0.23837949242649167,0.4875038213954026
734.4990770508449,0.12983849782432128,0.1976004703572761,0.45464352062186203
734.0935795828724,0.1280729422167401,0.2444500624240942,0.459269545339094
733.6880821148999,0.14767058546237738,0.2151547693625563,0.4638045364903481
733.2825846469274,0.14189721745232844,0.1932461755077346,0.46395976053717525
732.8770871789548,0.1274555356238979,0.2579530794225206,0.5069346474189448
732.4715897109822,0.16382005089193508,0.2235351752132934,0.44271576176452215
732.0660922430097,0.17258668417760578,0.20317539889354905,0.3755475556784075
731.6605947750372,0.162083130877026,0.2676229605542326,0.3868810543142349
731.2550973070647,0.15765048257954506,0.21455353893614507,0.49714420180761254
730.8495998390922,0.17211820147268153,0.22624862538789442,0.4359360167705756
730.4441023711196,0.16926344493687043,0.25646337536115854,0.4075162189761338
730.0386049031471,0.18455254908131782,0.2595746833596527,0.46111456161332215
729.6331074351746,0.17539339804076645,0.24988734406026905,0.4934311747379045
729.227609967202,0.17936968906434964,0.23504285032765104,0.4668980072739182
728.8221124992295,0.1904639551463019,0.2528464578344494,0.44317472347967535
728.416615031257,0.19395692420414423,0.2831161918409042,0.4507293815038138
728.0111175632844,0.18313713847235666,0.2508076192002093,0.5217076371886025
727.6056200953119,0.2212224993161459,0.26762086272058483,0.47722785498973835
727.2001226273394,0.21241882317183947,0.29135575925584917,0.45264501806151075
726.7946251593669,0.21381157151584892,0.25854407470392377,0.47499308278544794
726.3891276913944,0.20369721921227932,0.2784325430073863,0.45994294100410676
725.9836302234218,0.19861193861442947,0.2739427216212201,0.5129350898705354
725.5781327554492,0.2001820934037852,0.29809409669589637,0.4747126106214135
725.1726352874767,0.2156372786459704,0.2853519752534241,0.5025530437271576
724.7671378195042,0.20612898153617215,0.31719254724809937,0.4971742271031618
724.3616403515317,0.1990775009224533,0.2970272414730834,0.5313908253298618
723.9561428835592,0.2052383847190432,0.28444839947859657,0.518697897493206
723.5506454155866,0.2216109335240155,0.2851914498404324,0.5494689884037192
723.1451479476141,0.19353417356648442,0.2844135823507435,0.504383038427294
722.7396504796416,0.2026487802072521,0.30140335480117314,0.5526241102863917
722.3341530116691,0.20751345821081324,0.27625702630806287,0.5774734282342835
721.9286555436966,0.20972842991012328,0.2988558781984654,0.5719424791104961
721.523158075724,0.1971734772527288,0.3015832406270028,0.5710813960198594
721.1176606077514,0.2064482900057847,0.3324537805339338,0.5685108929774805
720.7121631397789,0.20644388906287825,0.28185552319972884,0.5611023991277975
720.3066656718064,0.21005129658487173,0.2797200574143812,0.5574332886696384
719.9011682038339,0.19856689357102256,0.2890255100106525,0.539998314429413
719.4956707358614,0.18667384087107958,0.2814078713310836,0.5409731182103027
719.0901732678889,0.18201076503773853,0.24613009240874859,0.5604494202179721
718.6846757999162,0.18198756766276622,0.2638585218882826,0.5434707428303301
718.2791783319437,0.1703441258015306,0.24936162887314445,0.5121390249210133
717.8736808639712,0.16522001340732526,0.24295103071272325,0.5352922416043032
717.4681833959987,0.17547569656400433,0.22255239173356392,0.5201119028665957
717.0626859280262,0.174004115128517,0.2517293619060113,0.48517982889902794
716.6571884600537,0.15003445139937208,0.22135533477581365,0.46173299468063095
716.2516909920811,0.15214618969600613,0.20387342836598574,0.4838597633528053
715.8461935241086,0.14746790512861288,0.1890988360181455,0.4414783113533184
715.4406960561361,0.13788694595609163,0.18618644761255604,0.4504413756700788
715.0351985881636,0.1329449903888037,0.1761819017104361,0.4260935627724343
714.629701120191,0.12351271252389341,0.17789748138689468,0.42023324511369237
714.2242036522184,0.11124498281235072,0.1519714927354503,0.39151402122696755
713.8187061842459,0.12411041736402251,0.15256043477287862,0.41944510390522716
713.4132087162734,0.11425816176186877,0.1463633468461774,0.4174572566672955
713.0077112483009,0.12115415037956087,0.15648689263866075,0.3997882968822246
712.6022137803284,0.11524399099516519,0.15612057704943152,0.3718895788643477
712.1967163123559,0.11296243042191434,0.15960168267140074,0.43281121036134346
711.7912188443833,0.12334864834855787,0.14541051386820117,0.40473808013393897
711.3857213764107,0.11497721006502963,0.15664661878771524,0.37206372973229385
710.9802239084382,0.118999234338819,0.15175727248944984,0.41503765792865743
710.5747264404657,0.11061911609285477,0.1330408067454388,0.4018788385679361
710.1692289724932,0.13130834251353293,0.15303569393830985,0.3961193253292025
709.7637315045207,0.11933713096393743,0.17306748651066042,0.41356072348119405
709.3582340365481,0.13115112891012726,0.15014280543039055,0.4424630955715108
708.9527365685756,0.13188575234391647,0.16305290833316088,0.45000500903267004
708.5472391006031,0.13381715556081164,0.1786817709167765,0.47578267254809764
708.1417416326306,0.13800285250192912,0.18751022758790756,0.4767936745586186
707.736244164658,0.13137495843381095,0.1955379500273597,0.4949375314799433
707.3307466966855,0.1200432735920072,0.205025783207814,0.5084516566096577
706.9252492287129,0.12800894460239365,0.20716983263289526,0.48425926031838973
706.5197517607404,0.17020813880742605,0.22245330501189342,0.4975354078859629
706.1142542927679,0.21373859614446397,0.22250037486824037,0.5229429018299689
705.7087568247954,0.24286948391434016,0.2347150211138608,0.5242464930822958
705.3032593568229,0.2677392919372108,0.23940970537943107,0.5060356823314912
704.8977618888503,0.32742929022498235,0.24319111141499972,0.5255280034542538
704.4922644208777,0.38425770180186525,0.2544748508867242,0.5353352242721057
704.0867669529052,0.42218797866967367,0.2534420259422681,0.5185874694673774
703.6812694849327,0.44993659014225246,0.25113321629798857,0.5318380876081162
703.2757720169602,0.48518355873439073,0.25308378289333755,0.515724049891124
702.8702745489877,0.513278531320162,0.2510833051879778,0.5019552631056993
702.4647770810151,0.5360491606283393,0.23372554702005507,0.5068303536882764
702.0592796130426,0.5573910570619075,0.22155006801207808,0.5115460249160672
701.6537821450701,0.5883875447442581,0.21720250794165552,0.4880009228220179
701.2482846770976,0.6057823490787575,0.21495717924834765,0.473136062784253
700.842787209125,0.6148991837003152,0.20821151119055328,0.4665098019882863
700.4372897411525,0.6109911762321805,0.23829569026934613,0.45629478453730943
700.0317922731799,0.6043670677848368,0.24878169413134402,0.4474517262529837
699.6262948052074,0.5887455425485068,0.25824044769054305,0.43553175310262876
699.2207973372349,0.556882188738061,0.2724190771035159,0.4456035442755128
698.8152998692624,0.5298643533754719,0.27945279310695764,0.4158362765869003
698.4098024012899,0.5013069191627008,0.27293963045470204,0.3956018165522759
698.0043049333174,0.46551621053713466,0.26847259763014053,0.38539233941765944
697.5988074653447,0.4409099016921764,0.2658510245944942,0.3721457730832392
697.1933099973722,0.4158627885366489,0.2758840869694631,0.3633940809688548
696.7878125293997,0.38635773061942713,0.2719854523203545,0.3304337567851964
696.3823150614272,0.3516745802676473,0.25951509466673345,0.32045407051727587
695.9768175934547,0.324421356788433,0.255781956593415,0.30490171182510334
695.5713201254821,0.2929099476639253,0.2509815712820539,0.29040310746922177
695.1658226575096,0.2672147510784189,0.23793599319008096,0.2677628911805776
694.7603251895371,0.24274450431580913,0.2223101039559199,0.24722151448622048
694.3548277215646,0.2202948010486361,0.21454080877940163,0.2359259553659898
