Extraction [ img/SOLs2-3.png ] effectuee 2026-04-16 17:29:23.899729
Calibration: -0.6036*x + 675.3 [Largeur 500]

pixel, longueur d'onde, intensite, r, g, b
0, 675.3, 41.89410142857143, 70.55714285714286, 28.714285714285715, 34.642857142857146
1, 674.6963999999999, 42.32932285714285, 71.05714285714286, 29.142857142857142, 34.94285714285714
2, 674.0928, 42.67569999999997, 72.0, 29.3, 34.7
3, 673.4892, 43.17761, 72.47142857142858, 29.84285714285714, 35.07142857142857
4, 672.8856, 43.88307285714287, 73.84285714285714, 30.271428571428572, 35.457142857142856
5, 672.2819999999999, 44.111491428571426, 74.08571428571429, 30.52857142857143, 35.5
6, 671.6784, 44.3457485714286, 74.8, 30.6, 35.31428571428572
7, 671.0748, 44.5597942857143, 75.05714285714286, 30.814285714285713, 35.41428571428571
8, 670.4712, 44.34118142857143, 75.75714285714285, 30.17142857142857, 34.97142857142857
9, 669.8675999999999, 44.93242857142856, 76.42857142857143, 30.728571428571428, 35.52857142857143
10, 669.264, 45.00540142857144, 77.55714285714286, 30.314285714285713, 35.34285714285714
11, 668.6604, 45.614962857142835, 78.51428571428572, 30.757142857142856, 35.9
12, 668.0568, 46.20574, 80.6, 30.65714285714286, 36.128571428571426
13, 667.4531999999999, 46.326137142857135, 81.2, 30.542857142857144, 36.2
14, 666.8496, 47.00310571428568, 83.37142857142857, 30.557142857142857, 36.371428571428574
15, 666.246, 47.492717142857124, 84.54285714285714, 30.714285714285715, 36.785714285714285
16, 665.6424, 48.26983142857143, 86.97142857142858, 30.757142857142856, 37.01428571428571
17, 665.0387999999999, 48.98442571428569, 88.31428571428572, 31.17142857142857, 37.628571428571426
18, 664.4352, 49.30514571428569, 90.11428571428571, 30.84285714285714, 37.41428571428571
19, 663.8316, 49.47469000000002, 90.67142857142858, 30.82857142857143, 37.51428571428571
20, 663.228, 49.76071999999999, 92.08571428571429, 30.642857142857142, 37.27142857142857
21, 662.6243999999999, 50.24623285714285, 92.67142857142858, 31.085714285714285, 37.714285714285715
22, 662.0208, 50.19453857142855, 93.18571428571428, 30.785714285714285, 37.457142857142856
23, 661.4172, 50.82375285714285, 93.9, 31.385714285714286, 38.01428571428571
24, 660.8136, 51.287129999999976, 95.12857142857143, 31.485714285714284, 38.34285714285714
25, 660.2099999999999, 51.84817999999998, 95.77142857142857, 32.01428571428571, 38.857142857142854
26, 659.6064, 52.476084285714286, 97.44285714285714, 32.18571428571428, 39.1
27, 659.0028, 52.403498571428564, 97.58571428571429, 32.01428571428571, 38.97142857142857
28, 658.3992, 52.98359999999998, 99.28571428571429, 32.128571428571426, 39.01428571428571
29, 657.7955999999999, 54.03056, 100.54285714285714, 33.1, 39.9
30, 657.192, 54.54743285714285, 102.38571428571429, 33.114285714285714, 39.52857142857143
31, 656.5884, 54.8287657142857, 103.2, 33.142857142857146, 39.714285714285715
32, 655.9848, 54.96550571428572, 104.65714285714286, 32.714285714285715, 39.3
33, 655.3811999999999, 55.35024285714288, 105.85714285714286, 32.714285714285715, 39.52857142857143
34, 654.7776, 55.907638571428585, 108.04285714285714, 32.628571428571426, 39.128571428571426
35, 654.174, 56.03649000000001, 108.95714285714286, 32.371428571428574, 39.18571428571428
36, 653.5704, 57.22960142857141, 111.27142857142857, 33.02857142857143, 40.2
37, 652.9667999999999, 57.993854285714264, 112.74285714285715, 33.52857142857143, 40.47142857142857
38, 652.3632, 58.53427285714287, 114.55714285714286, 33.51428571428571, 40.52857142857143
39, 651.7596, 59.60767428571428, 116.25714285714285, 34.385714285714286, 41.0
40, 651.156, 59.87746285714286, 117.94285714285714, 34.02857142857143, 40.785714285714285
41, 650.5523999999999, 60.48134571428569, 118.97142857142858, 34.41428571428571, 41.4
42, 649.9488, 60.82484857142854, 120.8, 34.15714285714286, 40.94285714285714
43, 649.3452, 60.8844557142857, 121.44285714285714, 33.92857142857143, 40.957142857142856
44, 648.7416, 61.20742428571428, 123.04285714285714, 33.8, 40.25714285714286
45, 648.1379999999999, 61.98390714285714, 124.07142857142857, 34.47142857142857, 40.91428571428571
46, 647.5344, 62.389631428571384, 125.68571428571428, 34.457142857142856, 40.31428571428572
47, 646.9308, 63.08716571428571, 126.62857142857143, 35.05714285714286, 40.871428571428574
48, 646.3272, 63.24616, 127.97142857142858, 34.785714285714285, 40.142857142857146
49, 645.7235999999999, 63.32222999999997, 128.55714285714285, 34.614285714285714, 40.15714285714286
50, 645.12, 64.53310999999997, 131.04285714285714, 35.31428571428572, 40.65714285714286
51, 644.5164, 64.98910999999997, 131.9, 35.57142857142857, 41.08571428571429
52, 643.9128, 65.94042571428571, 134.02857142857144, 36.0, 41.642857142857146
53, 643.3091999999999, 66.37393285714286, 134.81428571428572, 36.285714285714285, 41.91428571428571
54, 642.7056, 66.47356571428568, 135.77142857142857, 36.142857142857146, 41.01428571428571
55, 642.102, 67.25563857142856, 136.75714285714287, 36.84285714285714, 41.68571428571428
56, 641.4984, 67.52385999999996, 138.11428571428573, 36.614285714285714, 41.65714285714286
57, 640.8947999999999, 67.75527285714284, 138.7, 36.67142857142857, 41.857142857142854
58, 640.2912, 67.90671857142853, 140.24285714285713, 36.27142857142857, 41.2
59, 639.6876, 68.27083, 140.9857142857143, 36.48571428571429, 41.34285714285714
60, 639.084, 68.9802871428571, 143.12857142857143, 36.614285714285714, 41.285714285714285
61, 638.4803999999999, 69.30971285714281, 143.87142857142857, 36.8, 41.27142857142857
62, 637.8768, 70.16975999999997, 146.25714285714287, 37.01428571428571, 41.457142857142856
63, 637.2732, 71.15978714285714, 147.7, 37.885714285714286, 41.871428571428574
64, 636.6696, 71.65399142857143, 149.65714285714284, 37.81428571428572, 41.44285714285714
65, 636.0659999999999, 72.27190000000003, 150.85714285714286, 38.214285714285715, 41.65714285714286
66, 635.4624, 72.72611285714288, 152.87142857142857, 38.042857142857144, 41.24285714285714
67, 634.8588, 72.91159428571427, 153.4857142857143, 38.05714285714286, 41.18571428571428
68, 634.2552, 73.59113571428571, 155.35714285714286, 38.22857142857143, 41.357142857142854
69, 633.6515999999999, 73.72445285714285, 155.75714285714287, 38.27142857142857, 41.25714285714286
70, 633.048, 74.20998285714286, 157.88571428571427, 38.02857142857143, 41.18571428571428
71, 632.4444, 74.96778142857141, 158.9, 38.714285714285715, 41.642857142857146
72, 631.8408, 75.5303171428571, 160.54285714285714, 38.8, 41.82857142857143
73, 631.2371999999999, 75.72338999999995, 161.1, 38.82857142857143, 41.91428571428571
74, 630.6336, 76.38085714285714, 163.28571428571428, 38.785714285714285, 42.17142857142857
75, 630.03, 76.9390514285714, 164.34285714285716, 39.142857142857146, 42.457142857142856
76, 629.4264, 77.54778857142854, 166.25714285714287, 39.18571428571428, 42.55714285714286
77, 628.8227999999999, 77.67226000000001, 166.82857142857142, 39.142857142857146, 42.371428571428574
78, 628.2192, 77.66089857142856, 168.15714285714284, 38.58571428571429, 41.65714285714286
79, 627.6156, 78.33596428571425, 169.07142857142858, 39.22857142857143, 41.871428571428574
80, 627.012, 78.77822142857143, 170.64285714285714, 39.24285714285714, 41.55714285714286
81, 626.4083999999999, 79.83843714285717, 172.05714285714285, 40.24285714285714, 42.0
82, 625.8048, 80.84086428571432, 174.5, 40.642857142857146, 42.32857142857143
83, 625.2012, 81.1360642857143, 175.07142857142858, 40.871428571428574, 42.24285714285714
84, 624.5975999999999, 80.94690285714287, 175.82857142857142, 40.285714285714285, 41.614285714285714
85, 623.9939999999999, 81.49789857142856, 176.5857142857143, 40.8, 41.81428571428572
86, 623.3904, 82.45322285714285, 178.62857142857143, 41.34285714285714, 42.042857142857144
87, 622.7868, 83.39293142857143, 179.68571428571428, 42.3, 42.58571428571429
88, 622.1831999999999, 84.39524000000002, 181.02857142857144, 43.25714285714286, 42.92857142857143
89, 621.5795999999999, 84.89996999999997, 181.5857142857143, 43.8, 43.1
90, 620.976, 85.52155571428573, 182.72857142857143, 44.27142857142857, 43.128571428571426
91, 620.3724, 85.92303999999999, 183.31428571428572, 44.65714285714286, 43.128571428571426
92, 619.7687999999999, 86.54229285714288, 184.5, 45.1, 43.17142857142857
93, 619.1651999999999, 87.25714857142856, 185.37142857142857, 45.77142857142857, 43.7
94, 618.5616, 87.69718285714283, 186.74285714285713, 45.91428571428571, 43.22857142857143
95, 617.958, 88.29585142857142, 187.4857142857143, 46.51428571428571, 43.44285714285714
96, 617.3543999999999, 88.51900142857146, 188.9857142857143, 46.2, 43.08571428571429
97, 616.7507999999999, 89.20172285714284, 189.77142857142857, 46.871428571428574, 43.55714285714286
98, 616.1472, 89.69994714285716, 191.1, 47.07142857142857, 43.41428571428571
99, 615.5436, 89.87602571428575, 191.31428571428572, 47.24285714285714, 43.51428571428571
100, 614.9399999999999, 90.2249342857143, 192.5142857142857, 47.24285714285714, 43.42857142857143
101, 614.3363999999999, 90.03290285714287, 192.4, 47.05714285714286, 43.0
102, 613.7328, 90.9306214285714, 194.35714285714286, 47.44285714285714, 43.75714285714286
103, 613.1292, 91.86115285714284, 195.61428571428573, 48.27142857142857, 44.357142857142854
104, 612.5255999999999, 93.19536428571425, 197.35714285714286, 49.457142857142856, 45.385714285714286
105, 611.9219999999999, 93.89727857142856, 198.07142857142858, 50.214285714285715, 45.77142857142857
