Extraction [ img/s3/dil3.jpg ] effectuee 2026-05-21 17:15:47.369035
Calibration: -0.4054974679725289*x + 757.6124327252791 [largueur 2543 + 998]

pixel, longueur d'onde, intensite, r, g, b
0, 757.6124327252791, 27.70955168539326, 49.20224719101124, 17.741573033707866, 22.707865168539325
1, 757.2069352573066, 28.28327752808989, 51.04494382022472, 17.584269662921347, 23.719101123595507
2, 756.801437789334, 29.13418314606742, 52.10112359550562, 18.325842696629213, 24.59550561797753
3, 756.3959403213614, 29.498047191011242, 53.235955056179776, 18.269662921348313, 25.10112359550562
4, 755.9904428533889, 29.548475280898877, 53.449438202247194, 18.235955056179776, 25.15730337078652
5, 755.5849453854164, 30.101135955056183, 55.04494382022472, 18.247191011235955, 25.764044943820224
6, 755.1794479174439, 29.979008988764026, 55.19101123595506, 17.98876404494382, 25.640449438202246
7, 754.7739504494714, 30.23721235955056, 56.97752808988764, 17.43820224719101, 26.0561797752809
8, 754.3684529814989, 29.90913707865168, 56.943820224719104, 16.96629213483146, 25.696629213483146
9, 753.9629555135263, 31.162183146067413, 59.853932584269664, 17.280898876404493, 27.43820224719101
10, 753.5574580455537, 30.920005617977516, 60.056179775280896, 16.808988764044944, 27.213483146067414
11, 753.1519605775812, 31.056734831460687, 61.640449438202246, 16.134831460674157, 27.730337078651687
12, 752.7464631096087, 31.018861797752802, 62.056179775280896, 15.865168539325843, 27.696629213483146
13, 752.3409656416362, 31.814052808988762, 64.19101123595506, 15.98876404494382, 28.43820224719101
14, 751.9354681736637, 32.382132584269684, 65.07865168539325, 16.39325842696629, 29.01123595505618
15, 751.5299707056911, 33.3477988764045, 67.06741573033707, 16.831460674157302, 30.01123595505618
16, 751.1244732377186, 31.26847640449437, 65.57303370786516, 14.44943820224719, 27.95505617977528
17, 750.7189757697461, 32.45489550561796, 68.34831460674157, 14.797752808988765, 29.292134831460675
18, 750.3134783017736, 32.23915393258426, 68.79775280898876, 14.247191011235955, 29.0561797752809
19, 749.907980833801, 33.138762921348324, 70.79775280898876, 14.595505617977528, 29.910112359550563
20, 749.5024833658285, 33.440066292134844, 71.80898876404494, 14.539325842696629, 30.191011235955056
21, 749.0969858978559, 33.18553932584268, 72.69662921348315, 13.797752808988765, 29.44943820224719
22, 748.6914884298834, 33.39952584269663, 73.61797752808988, 13.651685393258427, 29.662921348314608
23, 748.2859909619109, 34.117908988764036, 75.74157303370787, 13.674157303370787, 30.280898876404493
24, 747.8804934939384, 33.05266516853933, 75.25842696629213, 12.325842696629213, 29.146067415730336
25, 747.4749960259659, 34.765738202247185, 78.12359550561797, 13.51685393258427, 30.528089887640448
26, 747.0694985579933, 34.47478202247189, 78.58426966292134, 12.865168539325843, 30.123595505617978
27, 746.6640010900207, 35.494464044943804, 80.86516853932584, 13.303370786516854, 30.831460674157302
28, 746.2585036220482, 34.889452808988764, 81.31460674157303, 12.157303370786517, 30.247191011235955
29, 745.8530061540757, 35.64540000000001, 83.30337078651685, 12.314606741573034, 30.853932584269664
30, 745.4475086861032, 35.27450224719102, 83.85393258426966, 11.48314606741573, 30.43820224719101
31, 745.0420112181307, 36.318261797752804, 86.25842696629213, 11.842696629213483, 31.43820224719101
32, 744.6365137501581, 35.303617977528084, 85.95505617977528, 10.460674157303371, 30.44943820224719
33, 744.2310162821856, 36.55538651685393, 88.71910112359551, 10.932584269662922, 31.752808988764045
34, 743.8255188142131, 36.67649999999999, 89.6067415730337, 10.662921348314606, 31.876404494382022
35, 743.4200213462406, 36.957279775280895, 91.35955056179775, 10.224719101123595, 32.0
36, 743.014523878268, 36.19181460674158, 91.74157303370787, 8.887640449438202, 31.168539325842698
