Extraction [ img/mere.png ] effectuee 2026-03-26 16:28:19.207338
Calibration: -0.6036*x + 675.3 [Largeur 500]

pixel, longueur d'onde, intensite, r, g, b
97, 616.7507999999999, 77.97533999999997, 244.85, 4.625, 18.2
98, 616.1472, 77.946, 244.75, 4.825, 17.175
99, 615.5436, 78.09307, 244.55, 5.425, 15.9
100, 614.9399999999999, 78.82625499999997, 244.95, 6.65, 14.975
101, 614.3363999999999, 80.10765, 245.5, 8.65, 14.475
102, 613.7328, 81.79871250000002, 246.125, 11.3, 14.025
103, 613.1292, 83.48862249999999, 246.525, 14.15, 13.125
104, 612.5255999999999, 84.43892749999998, 245.975, 16.35, 11.575
105, 611.9219999999999, 85.79642999999999, 246.2, 18.65, 11.05
106, 611.3184, 87.64151750000002, 246.825, 21.475, 11.05
107, 610.7148, 89.28558500000001, 246.9, 24.325, 10.6
108, 610.1111999999999, 90.93839999999997, 247.0, 27.25, 9.775
109, 609.5075999999999, 92.84804999999997, 247.25, 30.575, 8.75
110, 608.904, 94.98147499999997, 247.75, 33.95, 8.775
111, 608.3004, 96.591455, 247.7, 36.825, 8.225
112, 607.6967999999999, 97.63797249999998, 246.775, 39.375, 6.7
113, 607.0931999999999, 99.87677749999997, 247.475, 42.75, 7.125
114, 606.4896, 102.18310499999998, 247.45, 46.75, 6.825
115, 605.886, 104.50707499999999, 247.75, 50.6, 6.6
116, 605.2823999999999, 106.75447249999999, 247.525, 54.65, 6.05
117, 604.6787999999999, 109.366435, 247.4, 59.275, 5.475
118, 604.0752, 112.21219749999997, 247.775, 64.0, 5.125
119, 603.4716, 114.73661, 247.9, 68.3, 4.8
120, 602.8679999999999, 117.242725, 248.5, 72.225, 5.0
121, 602.2643999999999, 119.821945, 249.05, 76.3, 5.2
122, 601.6608, 122.42920500000002, 249.2, 80.675, 5.15
123, 601.0572, 124.85743749999995, 248.875, 85.05, 4.775
124, 600.4535999999999, 127.46011499999997, 248.85, 89.55, 4.5
125, 599.8499999999999, 130.20702999999997, 249.45, 93.725, 5.525
126, 599.2464, 132.63287499999998, 249.75, 97.7, 5.55
127, 598.6428, 135.13679499999998, 249.55, 102.15, 5.125
128, 598.0391999999999, 137.95998000000003, 249.45, 107.025, 5.05
129, 597.4355999999999, 139.8861075, 248.675, 110.9, 4.025
130, 596.832, 142.83801749999998, 249.325, 115.525, 4.4
131, 596.2284, 144.90372999999997, 249.2, 119.2, 3.925
132, 595.6247999999999, 146.98218999999997, 249.1, 122.85, 3.625
133, 595.0211999999999, 149.619645, 249.8, 126.875, 4.2
134, 594.4176, 152.40270000000007, 250.5, 131.25, 4.25
135, 593.814, 154.01649, 250.1, 134.3, 3.75
136, 593.2103999999999, 156.133655, 249.7, 138.125, 3.675
137, 592.6067999999999, 158.43859249999997, 249.575, 142.125, 3.625
138, 592.0032, 160.62296999999995, 249.55, 145.825, 3.8
139, 591.3996, 162.41270249999997, 248.975, 149.225, 3.5
140, 590.7959999999999, 164.20743749999997, 249.125, 152.075, 4.175
141, 590.1923999999999, 166.28902, 249.3, 155.6, 3.825
142, 589.5888, 168.45961499999996, 249.35, 159.35, 3.425
143, 588.9852, 170.72423000000003, 249.45, 163.225, 3.075
144, 588.3815999999999, 172.77819250000005, 249.575, 166.675, 3.0
145, 587.7779999999999, 175.03181999999995, 250.55, 169.775, 4.25
146, 587.1744, 176.98671499999998, 250.6, 173.075, 4.275
147, 586.5708, 178.8788225, 250.275, 176.425, 4.475
148, 585.9671999999999, 180.51922499999995, 249.75, 179.55, 4.15
149, 585.3635999999999, 182.01473250000006, 249.175, 182.575, 3.2
150, 584.76, 183.47314, 248.85, 185.225, 3.2
151, 584.1564, 185.39009500000003, 249.05, 188.35, 3.4
152, 583.5527999999999, 187.11466, 249.4, 191.1, 3.45
153, 582.9491999999999, 188.60989500000008, 249.55, 193.6, 3.3
154, 582.3456, 190.02813499999993, 249.4, 196.175, 2.875
155, 581.742, 191.5095775, 249.725, 198.475, 3.175
156, 581.1383999999999, 192.6894725, 249.525, 200.65, 2.85
157, 580.5347999999999, 193.98395000000002, 249.5, 202.8, 3.2
158, 579.9312, 195.3650175, 249.575, 205.1, 3.275
159, 579.3276, 196.49337500000001, 249.5, 207.075, 3.2
160, 578.7239999999999, 197.32611, 249.65, 208.325, 3.675
161, 578.1203999999999, 198.03886999999997, 249.3, 209.8, 3.25
162, 577.5168, 198.67185750000004, 248.675, 211.25, 2.975
163, 576.9132, 199.35253000000003, 248.2, 212.7, 2.725
164, 576.3095999999999, 200.06139499999998, 248.05, 213.95, 2.9
165, 575.7059999999999, 200.79929750000002, 247.775, 215.25, 3.4
166, 575.1024, 201.15072500000002, 247.25, 216.15, 3.225
167, 574.4988, 201.61650500000005, 246.7, 217.175, 3.475
168, 573.8951999999999, 202.20365499999997, 246.2, 218.425, 3.5
169, 573.2915999999999, 202.9665975, 246.025, 219.775, 3.7
170, 572.688, 203.57886249999996, 245.875, 220.875, 3.8
171, 572.0844, 204.22367500000007, 245.25, 222.35, 3.5
172, 571.4807999999999, 204.969515, 244.85, 223.8, 3.625
173, 570.8771999999999, 205.63523999999998, 244.1, 225.35, 3.45
174, 570.2736, 206.2347925, 243.325, 226.8, 3.275
175, 569.67, 206.69872500000002, 242.5, 228.025, 3.2
176, 569.0663999999999, 207.05022749999998, 241.225, 229.375, 2.675
177, 568.4627999999999, 207.42679749999996, 239.775, 230.75, 2.7
178, 567.8592, 208.05688750000004, 238.625, 232.375, 2.875
179, 567.2556, 208.48453250000003, 237.425, 233.7, 2.95
180, 566.6519999999999, 208.46110249999998, 235.725, 234.55, 2.825
181, 566.0483999999999, 208.11012, 233.3, 235.25, 2.5
182, 565.4448, 208.35117250000002, 230.775, 236.825, 3.125
183, 564.8412, 207.60064500000004, 227.05, 237.55, 2.575
184, 564.2375999999999, 206.56365999999997, 222.9, 237.95, 2.3
185, 563.6339999999999, 205.37379, 217.85, 238.475, 2.4
186, 563.0304, 203.99371000000002, 211.4, 239.35, 2.7
187, 562.4268, 201.89454999999995, 203.5, 239.85, 2.425
188, 561.8231999999999, 199.5047275, 194.475, 240.35, 2.55
189, 561.2195999999999, 197.06163249999994, 185.175, 240.875, 2.8
190, 560.616, 194.23609750000008, 175.025, 241.225, 2.825
191, 560.0124, 190.98521749999995, 164.075, 241.35, 2.375
192, 559.4087999999999, 188.01146250000002, 153.125, 241.85, 2.425
193, 558.8052, 185.29122750000005, 142.475, 242.6, 2.625
194, 558.2016, 181.8586549999999, 130.95, 242.65, 2.475
195, 557.598, 178.277715, 119.35, 242.5, 2.25
196, 556.9943999999999, 175.00367749999992, 107.975, 242.7, 2.325
197, 556.3907999999999, 171.844535, 96.9, 242.875, 2.75
198, 555.7872, 169.0849, 86.5, 243.45, 2.85
199, 555.1836, 165.94806750000004, 76.075, 243.4, 2.925
200, 554.5799999999999, 162.69742250000004, 65.775, 243.175, 2.575
201, 553.9764, 159.79947749999997, 55.725, 243.375, 2.475
202, 553.3728, 157.00879999999992, 46.0, 243.5, 2.85
203, 552.7692, 155.1506875, 38.875, 244.05, 2.4
204, 552.1655999999999, 153.06656500000003, 32.85, 243.65, 1.975
205, 551.5619999999999, 151.8953024999999, 28.225, 244.0, 2.025
206, 550.9584, 150.95445000000004, 24.0, 244.5, 2.275
207, 550.3548, 149.8522475, 20.025, 244.525, 2.9
208, 549.7511999999999, 149.03935749999997, 16.925, 244.675, 3.125
209, 549.1476, 148.34583499999997, 14.65, 244.55, 3.65
210, 548.544, 147.81786500000004, 12.6, 244.675, 3.75
211, 547.9404, 147.43260749999996, 10.925, 244.925, 3.475
212, 547.3367999999999, 147.01010500000004, 9.45, 245.0, 3.25
213, 546.7331999999999, 146.64779249999998, 7.825, 245.05, 4.075
214, 546.1296, 146.50794999999997, 6.5, 245.2, 5.55
215, 545.526, 146.45615000000004, 5.5, 245.15, 7.975
216, 544.9223999999999, 146.72585, 5.25, 245.125, 11.125
217, 544.3188, 147.12269500000002, 5.3, 245.125, 14.475
218, 543.7152, 147.48537750000003, 4.975, 245.35, 17.35
219, 543.1116, 148.15411750000004, 5.325, 245.675, 20.625
220, 542.5079999999999, 148.16275500000003, 4.95, 245.4, 23.1
221, 541.9043999999999, 148.27761999999996, 4.55, 245.275, 25.8
222, 541.3008, 148.79511, 4.65, 245.625, 28.275
223, 540.6972, 148.82497500000002, 4.5, 245.325, 30.475
224, 540.0935999999999, 148.75596749999997, 4.075, 245.05, 32.4
225, 539.49, 149.45179000000002, 4.6, 245.4, 35.325
226, 538.8864, 149.547475, 4.5, 245.075, 38.1
227, 538.2828, 149.76834000000002, 4.1, 245.15, 40.7
228, 537.6791999999999, 150.20547749999997, 3.975, 245.4, 43.575
229, 537.0755999999999, 150.58571750000002, 3.825, 245.425, 47.175
230, 536.472, 151.16794999999996, 4.0, 245.75, 50.15
231, 535.8684, 151.40623, 3.95, 245.725, 52.5
232, 535.2647999999999, 151.54209749999993, 4.025, 245.525, 54.525
233, 534.6612, 151.69051249999993, 3.875, 245.325, 57.25
234, 534.0576, 152.15576000000004, 4.15, 245.225, 61.125
235, 533.454, 152.47234, 4.35, 245.075, 64.15
236, 532.8503999999999, 152.78842249999997, 4.525, 245.0, 66.85
237, 532.2467999999999, 153.07692499999996, 4.5, 244.975, 69.575
238, 531.6432, 153.32526000000001, 4.65, 244.875, 71.875
239, 531.0396, 153.80754999999996, 5.25, 244.925, 74.275
240, 530.4359999999999, 154.51466, 5.9, 245.25, 77.1
241, 529.8324, 154.9678325, 6.925, 245.0, 79.675
242, 529.2288, 155.40864000000005, 7.85, 244.775, 82.275
243, 528.6252, 156.06410249999996, 8.975, 244.775, 85.075
244, 528.0215999999999, 156.9048674999999, 10.075, 245.05, 88.15
245, 527.4179999999999, 157.33422999999996, 10.7, 244.9, 91.05
246, 526.8144, 157.845395, 11.55, 244.6, 94.85
247, 526.2108, 158.563785, 12.65, 244.55, 98.525
248, 525.6071999999999, 159.27663, 13.7, 244.55, 102.025
249, 525.0036, 159.93012000000004, 14.55, 244.575, 105.4
250, 524.4, 160.5075825, 15.425, 244.55, 108.3
251, 523.7964, 160.60832000000002, 15.8, 244.05, 110.775
252, 523.1927999999999, 161.37123999999997, 16.6, 244.35, 113.825
253, 522.5891999999999, 162.2443175, 17.575, 244.7, 117.125
254, 521.9856, 162.61020249999999, 18.225, 244.4, 120.175
255, 521.382, 162.69148500000006, 18.4, 243.925, 122.875
256, 520.7783999999999, 163.47126749999998, 19.325, 244.025, 126.775
257, 520.1748, 163.93663750000005, 19.375, 244.2, 129.825
258, 519.5712, 164.10069499999997, 19.55, 243.9, 132.35
259, 518.9676, 164.14728250000002, 19.925, 243.4, 134.35
260, 518.3639999999999, 164.454045, 19.8, 243.525, 136.725
261, 517.7603999999999, 164.62730499999998, 19.95, 243.2, 139.525
262, 517.1568, 165.14953250000002, 20.175, 243.475, 142.1
263, 516.5532, 165.42493500000003, 20.15, 243.35, 145.225
264, 515.9495999999999, 165.52643249999997, 19.925, 243.05, 148.25
265, 515.346, 165.78042, 19.55, 243.125, 151.075
266, 514.7424, 166.17098500000003, 19.65, 243.05, 154.625
267, 514.1388, 166.27891000000005, 18.65, 243.175, 157.55
268, 513.5351999999999, 165.88780749999998, 17.175, 242.75, 160.175
269, 512.9315999999999, 165.31898500000003, 15.4, 242.175, 162.8
270, 512.328, 165.08001750000003, 13.575, 242.1, 165.875
271, 511.72439999999995, 165.066065, 12.6, 241.825, 169.725
272, 511.1207999999999, 164.8654625, 10.625, 241.95, 172.5
273, 510.51719999999995, 164.72691499999993, 9.35, 241.8, 175.4
274, 509.9136, 164.5894875, 8.125, 241.675, 178.05
275, 509.30999999999995, 164.6625175, 7.075, 241.8, 180.8
276, 508.7063999999999, 165.05816999999996, 7.05, 241.875, 183.95
277, 508.10279999999995, 164.8872, 6.25, 241.525, 186.35
278, 507.4992, 165.19850250000002, 6.225, 241.5, 189.275
279, 506.89559999999994, 165.38566749999998, 6.075, 241.4, 191.825
280, 506.2919999999999, 165.46417999999997, 5.95, 241.175, 194.0
281, 505.68839999999994, 165.53564499999996, 5.8, 240.975, 196.05
282, 505.0848, 165.71715250000005, 5.725, 240.9, 198.225
283, 504.48119999999994, 165.5974575, 5.425, 240.475, 200.15
284, 503.8775999999999, 165.48785750000002, 5.175, 240.1, 201.775
285, 503.27399999999994, 165.75025750000003, 5.425, 240.075, 203.55
286, 502.6704, 166.11996500000004, 5.85, 240.1, 205.55
287, 502.06679999999994, 166.1795324999999, 5.675, 239.975, 207.175
288, 501.4631999999999, 166.27168749999996, 5.875, 239.7, 208.875
289, 500.85959999999994, 166.08521000000002, 5.65, 239.225, 210.275
290, 500.256, 166.05395, 5.5, 238.85, 212.325
291, 499.65239999999994, 166.29115499999995, 5.7, 238.725, 214.525
292, 499.0487999999999, 166.12833000000003, 5.7, 238.2, 215.8
293, 498.44519999999994, 166.02193499999996, 5.65, 237.85, 216.8
294, 497.84159999999997, 166.02257500000002, 5.5, 237.675, 218.1
295, 497.23799999999994, 165.99406249999998, 5.375, 237.525, 218.95
296, 496.6343999999999, 165.94367250000005, 5.275, 237.325, 219.8
297, 496.03079999999994, 165.73794000000004, 5.1, 236.85, 220.9
298, 495.42719999999997, 165.8254725, 5.275, 236.575, 222.625
299, 494.82359999999994, 166.231545, 5.55, 236.85, 224.05
300, 494.2199999999999, 165.94108249999996, 5.675, 236.175, 224.65
301, 493.61639999999994, 165.55244250000004, 5.575, 235.525, 224.85
302, 493.01279999999997, 165.2972225, 5.275, 235.175, 225.2
303, 492.40919999999994, 165.3663525, 5.725, 234.85, 226.3
304, 491.8055999999999, 165.06791499999997, 5.35, 234.45, 226.725
305, 491.20199999999994, 164.862765, 5.35, 233.95, 227.5
306, 490.59839999999997, 164.76577249999997, 5.525, 233.55, 228.25
307, 489.99479999999994, 164.55599999999993, 5.5, 233.05, 229.05
308, 489.3911999999999, 164.18268750000001, 5.375, 232.4, 229.45
309, 488.78759999999994, 164.039515, 5.6, 231.925, 230.05
310, 488.18399999999997, 163.93277999999998, 5.7, 231.6, 230.525
311, 487.58039999999994, 163.81152500000002, 5.75, 231.3, 230.875
312, 486.9767999999999, 163.56512749999996, 5.725, 230.825, 231.225
313, 486.37319999999994, 163.1489825, 5.675, 230.025, 231.825
314, 485.76959999999997, 163.14862999999997, 5.7, 229.9, 232.4
315, 485.16599999999994, 162.8897125, 5.625, 229.4, 232.9
316, 484.5623999999999, 162.501455, 5.45, 228.75, 233.3
317, 483.95879999999994, 162.09898750000002, 5.125, 228.225, 233.325
318, 483.35519999999997, 161.85278249999993, 4.675, 228.025, 233.375
319, 482.75159999999994, 161.61820999999995, 4.65, 227.575, 233.7
320, 482.1479999999999, 161.36349, 4.6, 227.05, 234.3
321, 481.54439999999994, 160.91873000000007, 4.45, 226.325, 234.525
322, 480.94079999999997, 160.45563750000002, 4.375, 225.55, 234.65
323, 480.33719999999994, 160.08298249999999, 4.675, 224.675, 235.1
324, 479.7335999999999, 159.65074249999995, 4.575, 223.975, 235.175
325, 479.12999999999994, 159.1664275, 4.725, 223.025, 235.425
326, 478.52639999999997, 158.90396749999996, 4.825, 222.425, 235.95
327, 477.92279999999994, 158.70279, 5.1, 221.85, 236.425
328, 477.3191999999999, 158.23449749999992, 5.275, 220.9, 236.75
329, 476.71559999999994, 157.398865, 4.6, 219.825, 236.725
330, 476.11199999999997, 157.09026500000004, 4.6, 219.275, 236.85
331, 475.50839999999994, 156.31302499999998, 4.25, 218.1, 237.0
332, 474.9047999999999, 155.51105750000005, 3.925, 216.875, 237.125
333, 474.30119999999994, 155.0643725, 4.025, 216.0, 237.45
334, 473.69759999999997, 154.9064875, 4.625, 215.275, 238.225
335, 473.09399999999994, 153.83887, 4.55, 213.475, 238.325
336, 472.4903999999999, 152.86015249999997, 4.475, 211.875, 238.175
337, 471.88679999999994, 152.1436575, 4.425, 210.675, 238.2
338, 471.28319999999997, 151.2978225, 4.275, 209.325, 238.125
339, 470.67959999999994, 150.36285999999998, 4.15, 207.825, 237.975
340, 470.0759999999999, 149.98111750000004, 4.575, 206.9, 238.275
341, 469.47239999999994, 149.12938749999998, 4.625, 205.375, 238.525
342, 468.86879999999996, 148.069785, 4.9, 203.425, 238.55
343, 468.26519999999994, 147.17307000000002, 5.3, 201.65, 238.775
344, 467.6615999999999, 146.07228999999995, 5.35, 199.725, 238.9
345, 467.05799999999994, 144.64719500000004, 5.05, 197.45, 238.9
