Extraction [ img/SOLs2.png ] effectuee 2026-04-16 16:42:02.546011
Calibration: -0.6036*x + 675.3 [Largeur 500]

pixel, longueur d'onde, intensite, r, g, b
97, 616.7507999999999, 50.402083999999995, 65.36, 51.06, 7.84
98, 616.1472, 50.95318800000001, 65.72, 51.8, 7.92
99, 615.5436, 52.089782000000014, 66.78, 53.08, 8.52
100, 614.9399999999999, 52.26391, 66.9, 53.3, 8.6
101, 614.3363999999999, 52.62591400000001, 67.26, 53.78, 8.36
102, 613.7328, 52.256986, 66.74, 53.56, 7.62
103, 613.1292, 52.774754, 67.26, 54.22, 7.4
104, 612.5255999999999, 52.94188999999999, 67.1, 54.66, 7.02
105, 611.9219999999999, 53.72209399999999, 67.86, 55.54, 7.34
106, 611.3184, 54.736540000000005, 68.4, 56.9, 7.82
107, 610.7148, 54.26651199999999, 67.88, 56.5, 7.12
108, 610.1111999999999, 54.63486000000001, 67.6, 57.34, 6.76
109, 609.5075999999999, 57.01576600000001, 69.94, 59.82, 8.74
110, 608.904, 58.090114000000014, 70.46, 61.3, 9.18
111, 608.3004, 57.85275800000002, 70.22, 61.08, 8.86
112, 607.6967999999999, 57.96963199999999, 69.88, 61.46, 8.82
113, 607.0931999999999, 57.56058399999999, 69.36, 61.16, 8.14
114, 606.4896, 58.93141399999999, 69.66, 63.16, 9.08
115, 605.886, 60.354352, 70.68, 64.82, 10.34
116, 605.2823999999999, 60.85620800000001, 70.32, 65.8, 10.64
117, 604.6787999999999, 61.74255799999996, 70.82, 66.9, 11.44
118, 604.0752, 62.005882000000014, 70.38, 67.46, 12.02
119, 603.4716, 62.22850999999998, 70.3, 67.88, 12.02
120, 602.8679999999999, 62.66350200000001, 70.18, 68.62, 12.34
121, 602.2643999999999, 63.043404, 70.36, 69.16, 12.42
122, 601.6608, 63.591449999999995, 70.1, 70.16, 12.76
123, 601.0572, 64.59403200000001, 70.68, 71.46, 13.34
124, 600.4535999999999, 64.84395599999999, 70.04, 72.2, 13.4
125, 599.8499999999999, 65.08944399999999, 69.36, 72.98, 13.32
126, 599.2464, 65.30048200000002, 68.58, 73.76, 13.2
127, 598.6428, 66.86820799999998, 69.12, 75.88, 14.62
128, 598.0391999999999, 66.983352, 68.28, 76.5, 14.64
129, 597.4355999999999, 67.957708, 68.52, 77.96, 15.04
130, 596.832, 68.423456, 68.04, 79.06, 14.72
131, 596.2284, 69.474136, 68.04, 80.78, 15.08
132, 595.6247999999999, 69.83449799999998, 67.62, 81.6, 15.12
133, 595.0211999999999, 70.10707399999997, 67.06, 82.4, 14.86
134, 594.4176, 70.03074399999998, 65.96, 82.9, 14.5
135, 593.814, 69.92628800000001, 65.32, 83.18, 13.82
136, 593.2103999999999, 70.25623599999999, 64.64, 84.1, 13.76
137, 592.6067999999999, 70.950714, 64.86, 85.14, 13.92
138, 592.0032, 71.49697599999999, 64.44, 86.3, 13.84
139, 591.3996, 71.70896800000001, 63.72, 87.02, 13.88
140, 590.7959999999999, 72.174992, 63.48, 87.94, 13.86
141, 590.1923999999999, 72.64763199999999, 62.48, 89.2, 14.14
142, 589.5888, 73.77170200000003, 62.38, 90.96, 15.2
143, 588.9852, 73.72883399999999, 61.26, 91.5, 14.98
144, 588.3815999999999, 75.16501600000001, 61.84, 93.36, 16.48
145, 587.7779999999999, 75.13092599999999, 60.54, 93.96, 16.5
146, 587.1744, 75.23001399999998, 59.26, 94.8, 16.4
147, 586.5708, 75.58540800000003, 57.92, 96.08, 16.44
148, 585.9671999999999, 75.922684, 57.16, 96.96, 16.86
149, 585.3635999999999, 76.43852199999999, 55.58, 98.62, 16.98
150, 584.76, 76.27624599999997, 53.54, 99.46, 16.58
151, 584.1564, 75.70975199999998, 50.68, 100.06, 16.02
152, 583.5527999999999, 76.33257400000001, 49.66, 101.52, 16.64
153, 582.9491999999999, 77.06477799999999, 47.82, 103.58, 17.28
154, 582.3456, 77.51614999999998, 46.7, 104.76, 18.1
155, 581.742, 78.17495399999999, 44.86, 106.66, 18.92
156, 581.1383999999999, 77.62808599999998, 42.94, 106.64, 19.26
157, 580.5347999999999, 77.229492, 40.08, 107.46, 19.04
158, 579.9312, 77.57328999999997, 39.1, 108.3, 20.3
159, 579.3276, 78.69747599999997, 38.24, 110.42, 21.5
160, 578.7239999999999, 79.205824, 37.96, 111.18, 22.78
161, 578.1203999999999, 78.974126, 36.54, 111.52, 22.72
162, 577.5168, 79.472642, 36.38, 112.14, 24.32
163, 576.9132, 80.15583399999997, 36.46, 113.1, 25.16
164, 576.3095999999999, 80.30369399999998, 35.66, 113.6, 25.98
165, 575.7059999999999, 80.073634, 34.66, 113.76, 25.76
166, 575.1024, 80.61538000000002, 34.6, 114.36, 27.58
167, 574.4988, 80.83211600000003, 34.04, 114.96, 27.86
168, 573.8951999999999, 81.25747200000002, 33.08, 115.82, 29.68
169, 573.2915999999999, 81.18400799999999, 32.52, 115.98, 29.68
170, 572.688, 81.71303599999999, 32.44, 116.72, 30.72
171, 572.0844, 81.89304200000001, 31.78, 117.32, 30.94
172, 571.4807999999999, 81.32901600000001, 30.24, 117.12, 31.06
173, 570.8771999999999, 82.00832199999999, 29.78, 118.36, 31.84
174, 570.2736, 81.33885399999997, 28.46, 117.88, 31.9
175, 569.67, 81.21445000000001, 27.1, 118.38, 31.8
176, 569.0663999999999, 81.218502, 26.18, 118.7, 32.6
177, 568.4627999999999, 81.58957999999998, 25.4, 119.64, 33.06
178, 567.8592, 81.31704799999999, 23.92, 119.84, 33.52
179, 567.2556, 81.11829399999999, 22.86, 120.08, 33.32
180, 566.6519999999999, 81.466352, 22.48, 120.68, 34.28
181, 566.0483999999999, 82.00586199999996, 22.58, 121.42, 34.94
182, 565.4448, 82.63071399999998, 22.26, 122.36, 36.42
183, 564.8412, 82.96189400000002, 22.06, 122.96, 36.76
184, 564.2375999999999, 83.208236, 21.44, 123.54, 37.56
185, 563.6339999999999, 83.229432, 21.08, 123.74, 37.66
186, 563.0304, 83.49722200000001, 20.38, 124.44, 38.24
187, 562.4268, 84.11500000000002, 20.6, 125.26, 38.86
188, 561.8231999999999, 83.31358200000001, 18.58, 124.9, 38.98
189, 561.2195999999999, 82.953612, 17.68, 124.78, 38.8
190, 560.616, 83.41388400000004, 16.96, 125.62, 40.4
191, 560.0124, 83.43529400000001, 16.46, 125.88, 40.56
192, 559.4087999999999, 83.34569799999997, 15.42, 126.02, 41.78
193, 558.8052, 83.04235999999999, 14.2, 126.14, 41.7
194, 558.2016, 83.21535800000001, 13.42, 126.56, 43.1
195, 557.598, 82.6286, 12.0, 126.4, 42.5
196, 556.9943999999999, 82.01557399999997, 10.46, 126.0, 43.22
197, 556.3907999999999, 81.87429000000002, 9.9, 126.06, 43.14
198, 555.7872, 81.95641399999997, 8.66, 126.54, 44.64
199, 555.1836, 82.213458, 8.62, 126.94, 44.94
200, 554.5799999999999, 81.69340400000002, 7.56, 126.52, 45.32
201, 553.9764, 81.90013, 7.5, 126.86, 45.54
202, 553.3728, 81.774248, 6.72, 127.0, 45.76
203, 552.7692, 81.62742000000001, 6.4, 126.94, 45.62
204, 552.1655999999999, 81.733868, 5.72, 127.32, 46.38
205, 551.5619999999999, 81.852128, 5.52, 127.6, 46.5
206, 550.9584, 81.803174, 4.46, 127.8, 47.82
207, 550.3548, 82.65984999999999, 4.9, 128.88, 48.62
208, 549.7511999999999, 82.174896, 3.44, 128.84, 48.4
209, 549.1476, 82.66954200000002, 3.38, 129.62, 48.88
210, 548.544, 82.43993799999998, 2.42, 129.64, 49.28
211, 547.9404, 82.02737399999998, 1.86, 129.3, 48.88
212, 547.3367999999999, 81.97620599999999, 1.54, 129.1, 50.3
213, 546.7331999999999, 82.13800399999998, 1.56, 129.28, 50.74
214, 546.1296, 82.35879000000001, 1.5, 129.24, 53.04
215, 545.526, 82.267456, 1.44, 129.08, 53.22
216, 544.9223999999999, 82.34120799999997, 1.12, 129.12, 54.5
217, 544.3188, 82.565404, 1.16, 129.4, 54.92
218, 543.7152, 82.60852999999999, 0.9, 129.4, 55.98
219, 543.1116, 82.390152, 0.68, 129.14, 55.98
220, 542.5079999999999, 82.61248199999999, 0.78, 129.06, 58.08
221, 541.9043999999999, 82.65783399999998, 0.86, 128.98, 58.68
222, 541.3008, 82.790306, 0.94, 128.66, 61.28
223, 540.6972, 82.56764200000003, 0.78, 128.3, 61.6
224, 540.0935999999999, 82.39879399999998, 0.66, 127.72, 63.42
225, 539.49, 82.327368, 0.72, 127.56, 63.46
226, 538.8864, 82.54302, 1.2, 127.38, 65.02
227, 538.2828, 82.29767999999999, 1.0, 127.06, 65.04
228, 537.6791999999999, 82.058822, 0.78, 126.4, 66.92
229, 537.0755999999999, 82.17332000000002, 0.8, 126.48, 67.46
230, 536.472, 82.29127599999997, 1.04, 125.98, 70.44
231, 535.8684, 82.09844399999999, 0.96, 125.7, 70.4
232, 535.2647999999999, 81.757318, 0.82, 124.86, 72.1
233, 534.6612, 80.98275400000003, 0.26, 123.88, 71.82
234, 534.0576, 81.155442, 0.78, 123.42, 74.34
235, 533.454, 81.18843000000003, 0.7, 123.28, 75.56
236, 532.8503999999999, 81.251024, 1.36, 122.6, 77.88
237, 532.2467999999999, 80.85477, 1.1, 121.7, 79.72
238, 531.6432, 80.18936, 1.0, 120.26, 81.56
239, 531.0396, 79.96609800000002, 0.82, 119.68, 83.06
240, 530.4359999999999, 79.96721799999999, 1.02, 119.18, 85.12
241, 529.8324, 79.69644200000002, 0.98, 118.44, 86.66
242, 529.2288, 79.08795199999999, 1.08, 117.1, 87.96
243, 528.6252, 78.80022999999998, 1.1, 116.32, 89.4
244, 528.0215999999999, 78.64154599999999, 0.94, 115.7, 91.62
245, 527.4179999999999, 78.220892, 0.68, 114.84, 93.04
246, 526.8144, 77.65911000000006, 0.5, 113.66, 94.66
247, 526.2108, 77.52834399999996, 0.56, 112.96, 96.96
248, 525.6071999999999, 77.40272200000001, 0.98, 112.0, 99.7
249, 525.0036, 76.90719200000001, 0.68, 111.06, 100.98
250, 524.4, 76.494396, 1.04, 109.82, 102.8
251, 523.7964, 76.31184400000002, 0.96, 109.34, 103.88
252, 523.1927999999999, 75.5479, 1.2, 107.66, 105.2
253, 522.5891999999999, 74.904044, 0.76, 106.76, 105.34
254, 521.9856, 74.63668000000001, 1.2, 105.56, 108.02
255, 521.382, 74.31871000000002, 0.9, 105.14, 108.18
256, 520.7783999999999, 74.00341399999999, 1.06, 104.3, 109.32
257, 520.1748, 73.85697799999996, 1.02, 103.9, 110.2
258, 519.5712, 73.160514, 1.26, 102.3, 111.7
259, 518.9676, 72.20445, 0.5, 101.0, 112.0
260, 518.3639999999999, 72.021554, 0.86, 100.14, 113.88
261, 517.7603999999999, 71.94170199999996, 0.78, 99.8, 115.14
262, 517.1568, 70.62203600000002, 0.64, 97.46, 115.98
263, 516.5532, 70.25543400000002, 0.66, 96.6, 117.14
264, 515.9495999999999, 69.23225599999999, 0.84, 94.54, 118.3
265, 515.346, 68.50769999999999, 0.8, 93.26, 118.64
266, 514.7424, 67.65470400000001, 1.16, 91.34, 120.1
267, 514.1388, 66.522826, 0.74, 89.68, 119.82
268, 513.5351999999999, 65.47579799999997, 1.22, 87.38, 121.22
269, 512.9315999999999, 64.78796999999997, 1.1, 86.18, 121.68
270, 512.328, 64.43122599999998, 1.94, 84.76, 123.66
271, 511.72439999999995, 63.16370199999999, 0.98, 83.14, 123.4
272, 511.1207999999999, 62.795096, 1.24, 82.1, 124.84
273, 510.51719999999995, 61.854414000000006, 0.66, 80.82, 124.7
274, 509.9136, 61.421711999999985, 1.08, 79.5, 126.6
275, 509.30999999999995, 60.60222200000001, 0.78, 78.28, 126.48
276, 508.7063999999999, 59.681904000000024, 1.16, 76.34, 127.4
277, 508.10279999999995, 58.781831999999994, 0.68, 75.02, 127.56
278, 507.4992, 58.191988, 1.52, 73.3, 129.04
279, 506.89559999999994, 57.96599399999998, 1.66, 72.7, 129.78
280, 506.2919999999999, 56.592776, 1.44, 70.36, 130.36
281, 505.68839999999994, 55.600697999999994, 0.82, 69.04, 130.08
282, 505.0848, 54.559740000000026, 0.6, 67.2, 131.0
283, 504.48119999999994, 54.05664200000001, 0.38, 66.42, 131.18
284, 503.8775999999999, 53.58238, 1.0, 65.04, 132.5
285, 503.27399999999994, 52.67953800000001, 0.42, 63.84, 132.28
286, 502.6704, 52.748024000000015, 1.56, 62.98, 134.32
287, 502.06679999999994, 51.949242000000005, 0.98, 62.0, 133.88
288, 501.4631999999999, 51.46167399999999, 1.66, 60.66, 134.72
289, 500.85959999999994, 50.73194799999998, 1.12, 59.82, 134.06
290, 500.256, 50.500773999999986, 1.46, 59.02, 135.26
291, 499.65239999999994, 49.641383999999974, 0.76, 58.06, 134.5
