Extraction [ img/BLANCs2-4.png ] effectuee 2026-04-16 17:47:00.155354
Calibration: -0.6036*x + 675.3 [Largeur 500]

pixel, longueur d'onde, intensite, r, g, b
0, 675.3, 49.71130000000001, 124.33333333333333, 18.133333333333333, 16.7
1, 674.6963999999999, 49.384303333333335, 124.8, 17.516666666666666, 15.783333333333333
2, 674.0928, 50.38535666666666, 127.6, 17.783333333333335, 15.85
3, 673.4892, 50.52857166666667, 128.45, 17.633333333333333, 15.65
4, 672.8856, 51.39456333333333, 131.7, 17.466666666666665, 15.583333333333334
5, 672.2819999999999, 51.758889999999994, 132.43333333333334, 17.733333333333334, 15.483333333333333
6, 671.6784, 52.65802166666664, 134.78333333333333, 18.016666666666666, 15.75
7, 671.0748, 52.47738499999998, 134.98333333333332, 17.733333333333334, 15.1
8, 670.4712, 52.55124666666668, 136.53333333333333, 17.066666666666666, 15.116666666666667
9, 669.8675999999999, 54.00855166666665, 138.15, 18.483333333333334, 16.366666666666667
10, 669.264, 54.975758333333324, 141.08333333333334, 18.55, 16.816666666666666
11, 668.6604, 55.67289333333333, 142.06666666666666, 19.133333333333333, 17.35
12, 668.0568, 56.27692500000001, 144.08333333333334, 18.983333333333334, 18.133333333333333
13, 667.4531999999999, 56.94137166666669, 144.95, 19.583333333333332, 18.6
14, 666.8496, 57.422180000000004, 147.03333333333333, 19.283333333333335, 18.9
15, 666.246, 57.89044833333334, 147.85, 19.616666666666667, 19.15
16, 665.6424, 58.329453333333326, 149.63333333333333, 19.45, 19.183333333333334
17, 665.0387999999999, 58.22117666666669, 149.9, 19.233333333333334, 18.65
18, 664.4352, 58.416611666666675, 152.05, 18.633333333333333, 17.816666666666666
19, 663.8316, 58.773594999999986, 152.88333333333333, 18.833333333333332, 17.733333333333334
20, 663.228, 59.0353, 154.83333333333334, 18.383333333333333, 17.233333333333334
21, 662.6243999999999, 59.49260999999999, 155.56666666666666, 18.866666666666667, 16.833333333333332
22, 662.0208, 61.194645, 158.55, 20.15, 17.333333333333332
23, 661.4172, 61.25640999999999, 158.9, 20.2, 16.7
24, 660.8136, 61.79027333333333, 160.93333333333334, 20.1, 16.566666666666666
25, 660.2099999999999, 61.93232999999998, 161.36666666666667, 20.166666666666668, 16.333333333333332
26, 659.6064, 62.51634333333331, 163.73333333333332, 19.95, 16.366666666666667
27, 659.0028, 62.870423333333335, 164.43333333333334, 20.2, 16.35
